cas,chem_name,group,latin_name,strain,test_type,test_statistic,duration_d,effect_value,effect_unit,source,endpoint
115093,Methylmercury chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.042,mg/L,EnviroTox DB,Mortality
115093,Methylmercury chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,2,0.045,mg/L,EnviroTox DB,Mortality
115093,Methylmercury chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,2,0.066,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Allorchestes compressa,NA,A,LC50,4,34.68,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Cyprinus carpio,NA,A,LC50,4,1.3,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Cyprinus carpio,NA,A,LC50,4,1.54,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Cyprinus carpio,NA,A,LC50,4,1.64,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Cyprinus carpio,NA,A,LC50,4,2.3,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Tilapia nilotica,NA,A,LC50,4,27.2,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oreochromis niloticus,NA,A,LC50,4,27.2,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Poecilia reticulata,NA,A,LC50,4,9.65,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia hyalina,NA,A,LC50,2,1.9,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Nitocra spinipes,NA,A,LC50,4,6,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,4,13.7,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Lepomis macrochirus,NA,A,LC50,4,60.3,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Penaeus duorarum,NA,A,LC50,4,112,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Lepomis macrochirus,NA,A,LC50,2,110,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Lepomis macrochirus,NA,A,LC50,2,115,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,4,16.3,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,2,51,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Lepomis macrochirus,NA,A,LC50,4,62.2,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,2,94.3,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,EC50,2,0.51,mg/L,EnviroTox DB,Intoxication
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,EC50,2,1.12,mg/L,EnviroTox DB,Intoxication
7718549,Nickel chloride,ALGAE,Chlorella vulgaris,NA,A,EC50,3,0.15,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,FISH,Carassius auratus,NA,A,LC50,7,2.14,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,4,0.00887412,mg/L,EnviroTox DB,Growth
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,1,11,mg/L,EnviroTox DB,Intoxication
7718549,Nickel chloride,FISH,Oncorhynchus mykiss,NA,C,NOEC,28,0.466,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus mykiss,NA,C,NOEC,44,0.466,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus mykiss,NA,C,NOEC,55,0.466,mg/L,EnviroTox DB,Development
7718549,Nickel chloride,FISH,Oncorhynchus mykiss,NA,C,NOEC,85,0.466,mg/L,EnviroTox DB,Growth
7718549,Nickel chloride,FISH,Oncorhynchus mykiss,NA,C,NOEC,85,0.466,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,4,20.8,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Macoma balthica,NA,A,LC50,4,95,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus kisutch,NA,A,LC50,4,16.7,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,4,7.79,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Thymallus arcticus,NA,A,LC50,4,8.2,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus kisutch,NA,A,LC50,4,18,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,4,25.1,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Thymallus arcticus,NA,A,LC50,4,8.7,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Philodina acuticornis,NA,A,EC50,2,2.6,mg/L,EnviroTox DB,Immobility
7718549,Nickel chloride,INVERT,Philodina acuticornis,NA,A,EC50,4,2.6,mg/L,EnviroTox DB,Intoxication
7718549,Nickel chloride,INVERT,Philodina acuticornis,NA,A,EC50,4,2.9,mg/L,EnviroTox DB,Intoxication
7718549,Nickel chloride,INVERT,Philodina acuticornis,NA,A,EC50,2,4,mg/L,EnviroTox DB,Intoxication
7718549,Nickel chloride,INVERT,Philodina acuticornis,NA,A,EC50,2,4.1,mg/L,EnviroTox DB,Intoxication
7718549,Nickel chloride,INVERT,Philodina acuticornis,NA,A,EC50,1,7.2,mg/L,EnviroTox DB,Intoxication
7718549,Nickel chloride,INVERT,Philodina acuticornis,NA,A,EC50,1,7.6,mg/L,EnviroTox DB,Intoxication
7718549,Nickel chloride,ALGAE,Chlorella pyrenoidosa,NA,C,NOEC,14,4,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,1,17.3,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,4,2,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,3,4.5,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,2,6.9,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Lepomis macrochirus,NA,A,LC50,4,21.2,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Crassostrea virginica,NA,A,LC50,2,1.18,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Mercenaria mercenaria,NA,A,LC50,4,0.31,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Menidia menidia,NA,A,LC50,4,7.958,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,2,1.8,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,2,1.92,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,2,2.36,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,2,4.97,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Cyprinus carpio,NA,A,LC50,4,40.8,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Carassius auratus,NA,A,LC50,4,63,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,2,1.15,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Carassius auratus,NA,A,LC50,2,101,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Cyprinus carpio,NA,A,LC50,2,50,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,1,3.2,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Fundulus heteroclitus,NA,A,LC50,4,55,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Fundulus heteroclitus,NA,A,LC50,4,350,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Nassarius obsoletus,NA,A,LC50,4,72,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Asterias forbesii,NA,A,LC50,7,150,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Nereis virens,NA,A,LC50,4,25,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Mya arenaria,NA,A,LC50,4,320,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Pagurus longicarpus,NA,A,LC50,4,47,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Carassius auratus,NA,A,LC50,4,86.60254038,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Carassius auratus,NA,A,LC50,4,75,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,1,0.01,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,4,0.01,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,1,0.03,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,LC50,4,0.35,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,4,40,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,4,3.2,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Artemia sp,NA,A,LC50,1,11.2,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Barbus conchonius,NA,A,LC50,2,145,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Barbus conchonius,NA,A,LC50,2,73,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,A,LC50,2,0.674,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia pulex,NA,A,LC50,2,1.48,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,A,LC50,2,19.6,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia pulex,NA,A,LC50,2,3.89,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Menidia peninsulae,NA,A,LC50,4,38,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus kisutch,NA,A,LC50,4,48.4,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus kisutch,NA,A,LC50,4,48.8,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus kisutch,NA,A,LC50,4,52.6,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus kisutch,NA,A,LC50,4,55.6,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus kisutch,NA,A,LC50,4,59.1,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus kisutch,NA,A,LC50,4,63.6,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus kisutch,NA,A,LC50,4,83.2,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus kisutch,NA,A,LC50,4,83.4,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,A,LC50,2,0.0648,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,A,LC50,1,0.283,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,A,LC50,1,1.21,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,ALGAE,Chlorella pyrenoidosa,NA,C,NOEC,1,0.025,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Chlorella pyrenoidosa,NA,C,NOEC,1,0.045,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Chlorella pyrenoidosa,NA,A,EC50,1,0.09,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Chlorella pyrenoidosa,NA,A,EC50,1,0.41,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,INVERT,Daphnia pulex,NA,A,LC50,2,0.912332,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia pulex,NA,A,LC50,2,0.912,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,C,NOEC,7,0.0034,mg/L,EnviroTox DB,Reproduction
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,C,LC20,7,0.004,mg/L,EnviroTox DB,Reproduction
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,C,LC20,7,0.0047,mg/L,EnviroTox DB,Reproduction
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,C,LC20,7,0.0048,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,C,NOEC,7,0.0053,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,C,NOEC,7,0.0053,mg/L,EnviroTox DB,Reproduction
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,C,NOEC,7,0.0058,mg/L,EnviroTox DB,Reproduction
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,C,LC20,7,0.0069,mg/L,EnviroTox DB,Reproduction
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,C,NOEC,7,0.0096,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,C,LC20,7,0.0104,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,C,LC20,7,0.0119,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,C,NOEC,7,0.0153,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,A,LC50,2,0.081,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,A,LC50,2,0.148,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,A,LC50,2,0.261,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,A,LC50,2,0.4,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Tubifex tubifex,NA,A,EC50,4,66.75,mg/L,EnviroTox DB,Immobility
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,2,7.3,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Poecilia reticulata,NA,A,LC50,4,2.5,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Lymnaea luteola,NA,A,LC50,4,1.43,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,EC50,2,7.59,mg/L,EnviroTox DB,Immobility
7718549,Nickel chloride,FISH,Poecilia reticulata,NA,A,LC50,4,36,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,1,10,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,1,10.9,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,2,7.59,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Poecilia reticulata,NA,A,LC50,2,2.5,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Poecilia reticulata,NA,A,LC50,7,33.1,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Poecilia reticulata,NA,A,LC50,3,50.1,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Poecilia reticulata,NA,A,LC50,2,63,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,EC50,1,10.9,mg/L,EnviroTox DB,Intoxication
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,EC50,2,7.59,mg/L,EnviroTox DB,Intoxication
7718549,Nickel chloride,FISH,Tanichthys albonubes,NA,A,LC50,2,50,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Tanichthys albonubes,NA,A,LC50,2,70,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Tanichthys albonubes,NA,A,LC50,2,75,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Tanichthys albonubes,NA,A,LC50,2,90,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia pulex,NA,A,EC50,2,2.06,mg/L,EnviroTox DB,Intoxication
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,2,8,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Pseudodiaptomus coronatus,NA,A,LC50,2,14.573,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Acartia clausi,NA,A,LC50,4,3.466,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Eurytemora affinis,NA,A,LC50,4,9.593,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Dexiotricha granulosa,NA,A,LC50,1,1,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Portunus pelagicus,NA,A,LC50,2,0.9,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Juga plicifera,NA,C,NOEC,30,0.124,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Juga plicifera,NA,A,LC50,4,0.237,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,4,8.1,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,4,10,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,4,10.9,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,4,8.9,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,4,15,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Morone saxatilis,NA,A,LC50,4,3.9,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Morone saxatilis,NA,A,LC50,4,21,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Morone saxatilis,NA,A,LC50,4,33,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,4,25,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,4,27,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,4,28,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,4,32,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,4,32.2,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Lepomis macrochirus,NA,A,LC50,2,15.9,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Carassius auratus,NA,A,LC50,2,20.5,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Lepomis macrochirus,NA,A,LC50,4,39.6,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Poecilia reticulata,NA,A,LC50,4,4.45,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,4,4.58,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,4,42.4,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,4,44.5,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Lepomis macrochirus,NA,A,LC50,4,5.18,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,4,5.18,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Lepomis macrochirus,NA,A,LC50,4,5.36,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,2,5.93,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,2,51.6,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,2,59.3,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,2,7.91,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Lepomis macrochirus,NA,A,LC50,2,8.67,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Lepomis macrochirus,NA,A,LC50,2,82.1,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Poecilia reticulata,NA,A,LC50,2,9.56,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Carassius auratus,NA,A,LC50,4,9.82,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,ALGAE,Chlorella vulgaris,NA,C,EC10,9,18,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Nostoc commune,NA,A,LD50,6,1.04,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,FISH,Cyprinus carpio,NA,A,LC50,4,16,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Cyprinus carpio,NA,A,LC50,2,17,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,LC50,2,0.74,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Channa punctata,NA,A,LC50,4,139,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Channa punctata,NA,A,LC50,3,198,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Channa punctata,NA,A,LC50,2,207,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,4,3.1,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,A,LC50,2,0.013,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Hyalella azteca,NA,A,LC50,4,0.89,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Lumbriculus variegatus,NA,A,LC50,4,26,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,4,3.4,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,INVERT,Ceriodaphnia dubia,NA,A,LC50,2,0.14,mg/L,EnviroTox DB,Mortality
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,3,0.75,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,3,0.812,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,3,0.821,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,3,0.88,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,3,0.883,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,3,0.914,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,3,0.0576,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,3,0.0625,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,3,0.065,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,3,0.0671,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,3,0.0671,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,3,0.018,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,3,0.0212,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,3,0.0215,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,3,0.0253,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,3,0.0262,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,3,0.0264,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,3,0.0265,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,3,0.0269,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,3,0.0294,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,3,0.0303,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,3,0.0319,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,3,0.0334,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,3,0.0345,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,3,0.0359,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,3,0.0366,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,3,0.037,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,3,0.0373,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,3,0.0405,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,3,0.0419,mg/L,EnviroTox DB,Population
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,3,0.0421,mg/L,EnviroTox DB,Population
