cas,chem_name,group,latin_name,strain,test_type,test_statistic,duration_d,effect_value,effect_unit,endpoint,source
10108642,Cadmium chloride,FISH,Cirrhinus mrigala,NA,A,LC50,4,5.3,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Cyprinus carpio,NA,A,LC50,4,0.0051,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Tisbe holothuriae,NA,A,LC50,2,0.5384,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Lepidocephalichthys thermalis,NA,A,LC50,4,0.8,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Lepidocephalichthys thermalis,NA,A,LC50,3,1.1,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Lepidocephalichthys thermalis,NA,A,LC50,2,1.3,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Fundulus heteroclitus,NA,A,LC50,4,29,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Fundulus heteroclitus,NA,A,LC50,4,1.3,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Fundulus heteroclitus,NA,A,LC50,4,1.9,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Fundulus heteroclitus,NA,A,LC50,4,3,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Monhystera microphthalma,NA,A,LC50,4,24,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Monhystera microphthalma,NA,C,NOEC,4,1,mg/L,"Development: Change in ability to grow to a more mature life stage and in time between separate life stages, molting, ability to germinate and cell cleavage.",EnviroTox DB
10108642,Cadmium chloride,INVERT,Monhystera disjuncta,NA,C,NOEC,4,5,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,ALGAE,Bellerochea polymorpha,NA,A,EC50,2,0.066,mg/L,Population Growth: Rate of growth. Equivalent to intrinsic rate of increase and maximum possible rate of growth for species. Calculated by relating biomass or abundance to time. Life table data and germination rates are included.,EnviroTox DB
10108642,Cadmium chloride,ALGAE,Skeletonema costatum,NA,A,EC50,4,0.144,mg/L,Population Growth: Rate of growth. Equivalent to intrinsic rate of increase and maximum possible rate of growth for species. Calculated by relating biomass or abundance to time. Life table data and germination rates are included.,EnviroTox DB
10108642,Cadmium chloride,ALGAE,Desmodesmus subspicatus,NA,A,EC50,3,0.1,mg/L,Population,EnviroTox DB
10108642,Cadmium chloride,ALGAE,Desmodesmus subspicatus,NA,A,EC50,2,0.15,mg/L,Population,EnviroTox DB
10108642,Cadmium chloride,ALGAE,Desmodesmus subspicatus,NA,A,EC50,4,0.15,mg/L,Population,EnviroTox DB
10108642,Cadmium chloride,ALGAE,Desmodesmus subspicatus,NA,A,EC50,3,0.22,mg/L,Population,EnviroTox DB
10108642,Cadmium chloride,ALGAE,Desmodesmus subspicatus,NA,A,EC50,2,0.36,mg/L,Population,EnviroTox DB
10108642,Cadmium chloride,INVERT,Hyalella azteca,NA,A,LC50,4,0.055,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Nephelopsis obscura,NA,A,LC50,4,0.02297,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Caenorhabditis elegans,NA,A,LC50,4,0.06,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Enchytraeus buchholzi,NA,A,LC50,1,6.4,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.316227766,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,3.8,0.1,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Marinogammarus obtusatus,NA,A,LC50,4,3.5,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Gammarus pulex,NA,A,LC50,4,0.12,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Anguilla japonica,NA,A,LC50,4,1.68,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Anguilla japonica,NA,A,LC50,4,2.32,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Anguilla japonica,NA,A,LC50,4,3.77,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Poecilia reticulata,NA,A,LC50,4,30.4,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,LC50,2,0.003,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,LC50,2,0.004,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,AMPHIB,Rana sp,NA,A,LC50,4,3.7,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Ctenopharyngodon idella,NA,A,EC50,4,0.078,mg/L,"Hatchability: Change in percent hatch, time to hatch or number of eggs hatched.",EnviroTox DB
10108642,Cadmium chloride,FISH,Ctenopharyngodon idella,NA,A,EC50,4,0.078,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Ctenopharyngodon idella,NA,A,LC50,4,0.1,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Ctenopharyngodon idella,NA,A,LC50,4,0.34,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Ctenopharyngodon idella,NA,A,LC50,4,0.58,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Ctenopharyngodon idella,NA,A,LC50,2,1.18,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Ctenopharyngodon idella,NA,A,LC50,2,1.5,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Ctenopharyngodon idella,NA,A,LC50,2,10,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Ctenopharyngodon idella,NA,A,LC50,4,6,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Ctenopharyngodon idella,NA,A,LC50,2,7.2,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,FISH,Ctenopharyngodon idella,NA,A,LC50,4,8,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,4,0.00252,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,1,0.0275,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,1,0.0423,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,3,0.00748,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,3,0.029,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,2,0.0291,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,4,0.00957,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,4,0.00252,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,2,0.00526,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,4,0.0104,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,3,0.0117,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,3,0.0135,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,2,0.0153,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,2,0.0174,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,3,0.021,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,3,0.0222,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,2,0.025,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,1,0.0326,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,2,0.0331,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,1,0.0382,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,3,0.0689,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Moina irrasa,NA,A,LC50,1,0.084,mg/L,Mortality,EnviroTox DB
10108642,Cadmium chloride,INVERT,Acartia tonsa,NA,A,LC50,4,0.38,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Americamysis bahia,NA,A,LC50,4,0.029,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Americamysis bahia,NA,A,LC50,4,0.017,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Cyprinodon variegatus,NA,A,LC50,4,15.9,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,EC50,2,0.14,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,EC50,2,0.2,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,LC50,4,0.051,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,LC50,4,0.1,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,EC50,4,0.044,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,EC50,2,0.08,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,EC50,4,0.043,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,EC50,2,0.2,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,EC50,4.0313,0.05,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,EC50,1,1.9,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,EC50,2,0.14,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,EC50,4,0.099,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,EC50,4.0208,0.066,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,EC50,2,0.34,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,EC50,1.8333,0.085,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,EC50,2,0.22,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,A,EC50,3.8333,0.066,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Eurytemora affinis,NA,A,LC50,4,0.06,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Fundulus heteroclitus,NA,A,LC50,2,30.3,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Fundulus heteroclitus,NA,A,LC50,2,49.7,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Fundulus heteroclitus,NA,A,LC50,2,46.8,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Fundulus heteroclitus,NA,A,LC50,2,26,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Fundulus heteroclitus,NA,A,LC50,2,52.5,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Fundulus heteroclitus,NA,A,LC50,2,60.5,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Fundulus heteroclitus,NA,A,LC50,2,44.8,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Fundulus heteroclitus,NA,A,LC50,2,45.3,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Fundulus heteroclitus,NA,A,LC50,2,53.9,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Fundulus heteroclitus,NA,A,LC50,2,29,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Gammarus pseudolimnaeus,NA,A,LC50,4,0.049,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Gammarus pseudolimnaeus,NA,A,LC50,4,0.022,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Gammarus pseudolimnaeus,NA,A,LC50,4,0.062,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Gammarus pseudolimnaeus,NA,A,EC50,4,0.053,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Hyalella azteca,NA,A,LC50,4,0.12,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Hyalella azteca,NA,A,LC50,4,0.052,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Hyalella azteca,NA,A,LC50,4,0.023,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Hyalella azteca,NA,A,LC50,4,0.05,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Hyalella azteca,NA,A,EC50,4,0.13,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Hyalella azteca,NA,A,EC50,4,0.021,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Hyalella azteca,NA,A,EC50,4,0.02,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Hyalella azteca,NA,A,EC50,4,0.14,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,INVERT,Hyalella azteca,NA,A,EC50,4,0.054,mg/L,"Intoxication, Immobile",EnviroTox DB
10108642,Cadmium chloride,FISH,Jordanella floridae,NA,A,LC50,4,2.5,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Menidia menidia,NA,A,LC50,4,6.4,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Neomysis americana,NA,A,LC50,4,0.02,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Neomysis americana,NA,A,LC50,4,0.036,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Nothobranchius furzeri,NA,A,LC50,1,1.17,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Nothobranchius furzeri,NA,A,LC50,3,0.41,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Nothobranchius furzeri,NA,A,LC50,4,0.28,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Nothobranchius furzeri,NA,A,LC50,2,0.45,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Nothobranchius furzeri,NA,A,LC50,4,0.39,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Nothobranchius furzeri,NA,A,LC50,1,0.74,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Nothobranchius furzeri,NA,A,LC50,2,0.58,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Nothobranchius furzeri,NA,A,LC50,3,0.39,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.011,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.0056,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,FISH,Oryzias latipes,NA,A,LC50,4,0.016,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,1.57,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,2.42,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,1.28,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,2,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,1.78,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,1.2,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,0.9,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,2.55,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,1.64,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,1.25,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,0.95,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,1.46,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,0.88,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,1.42,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,1.36,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,2.39,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,0.97,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,1.06,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,1.33,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,0.39,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,1.21,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Palaemonetes pugio,NA,A,LC50,2,0.38,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,INVERT,Daphnia magna,NA,C,NOEC,21,6e-4,mg/L,"Reproduction, Reproduction, general",EnviroTox DB
10108642,Cadmium chloride,FISH,Oryzias latipes,NA,C,NOEC,49,0.00805,mg/L,"Reproduction, Progeny counts/numbers",EnviroTox DB
10108642,Cadmium chloride,FISH,Pimephales promelas,NA,C,NOEC,7,0.01,mg/L,"Mortality, Mortality",EnviroTox DB
10108642,Cadmium chloride,ALGAE,Chlamydomonas reinhardtii,NA,C,NOEC,4,0.045,mg/L,"Population, Population growth rate",EnviroTox DB
10108642,Cadmium chloride,ALGAE,Chlamydomonas reinhardtii,NA,C,NOEC,10,0.07,mg/L,"Population, Population growth rate",EnviroTox DB
10108642,Cadmium chloride,ALGAE,Chlamydomonas reinhardtii,NA,C,NOEC,7,0.07,mg/L,"Population, Population growth rate",EnviroTox DB
10108642,Cadmium chloride,ALGAE,Desmodesmus subspicatus,NA,C,NOEC,1,0.006,mg/L,"Population, Population growth rate",EnviroTox DB
10108642,Cadmium chloride,ALGAE,Desmodesmus subspicatus,NA,C,NOEC,3,0.011,mg/L,"Population, Population growth rate",EnviroTox DB
10108642,Cadmium chloride,ALGAE,Ulva pertusa,NA,C,NOEC,NA,0.075,mg/L,"Reproduction, Vegetative reproduction",EnviroTox DB
63252,Carbaryl,ALGAE,Raphidocelis subcapitata,NA,C,EC20,4,1.04,mg/L,Population,EnviroTox DB
63252,Carbaryl,FISH,Nuria danrica,NA,A,LC50,4,31.62,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Nuria danrica,NA,A,LC50,4,34.7,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Nuria danrica,NA,A,LC50,7,30.2,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Nuria danrica,NA,A,LC50,5,31.6,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Nuria danrica,NA,A,LC50,2,50,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,ALGAE,Synechococcus elongatus,NA,C,NOEL,6,0.5,mg/L,Population,EnviroTox DB
63252,Carbaryl,ALGAE,Nostoc commune,NA,C,NOEL,6,2,mg/L,Population,EnviroTox DB
63252,Carbaryl,ALGAE,Cylindrospermum sp,NA,C,NOEC,9,10,mg/L,Population,EnviroTox DB
63252,Carbaryl,INVERT,Melanopsis dufouri,NA,A,LC50,4,10.1,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,INVERT,Procambarus clarkii,NA,A,LC50,2,1,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,ALGAE,Raphidocelis subcapitata,NA,A,IC50,3,5.96,mg/L,Population,EnviroTox DB
63252,Carbaryl,INVERT,Macoma nasuta,NA,A,EC50,2,17,mg/L,Filtration Rate: Change in rate of filtration.,EnviroTox DB
63252,Carbaryl,FISH,Mystus vittatus,NA,A,LC50,4,17.5,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Channa punctatus,NA,A,LC50,4,6,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Mystus vittatus,NA,A,LC50,3,17.5,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Channa punctata,NA,A,LC50,4,6,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Macropodus cupanus,NA,A,LC50,4,3.5,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Cirrhinus mrigala,NA,A,LC50,4,1.37,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Catla catla,NA,A,LC50,4,1.42,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Labeo rohita,NA,A,LC50,4,1.87,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Cyprinus carpio,NA,A,LC50,4,2,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Gibelion catla,NA,A,LC50,4,1.42,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Heteropneustes fossilis,NA,A,LC50,7,21.2,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Oreochromis mossambicus,NA,A,LC50,7,3.21,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Cyprinus carpio,NA,A,LC50,7,7.41,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Tilapia mossambica,NA,A,LC50,4,5.495,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Oreochromis mossambicus,NA,A,LC50,2,5.49,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Oreochromis mossambicus,NA,A,LC50,2,5.49,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Ptychocheilus lucius,NA,C,NOEC,21,0.445,mg/L,Growth,EnviroTox DB
63252,Carbaryl,FISH,Gila elegans,NA,C,NOEC,32,0.65,mg/L,Growth,EnviroTox DB
63252,Carbaryl,FISH,Ptychocheilus lucius,NA,A,LC50,4,1.31,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Gila elegans,NA,A,LC50,4,2.02,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Ptychocheilus lucius,NA,C,NOEC,32,0.445,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Gila elegans,NA,C,NOEC,32,0.65,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Ptychocheilus lucius,NA,A,LC50,4,3.18,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Gila elegans,NA,A,LC50,4,3.31,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Barbus ticto,NA,A,LC50,4,3.7,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Barbus ticto,NA,A,LC50,3,3.8,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Barbus ticto,NA,A,LC50,2,3.9,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Channa punctatus,NA,A,LC50,4,15.83,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Channa punctata,NA,A,LC50,2,15.8,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,INVERT,Daphnia magna,NA,C,NOEL,42,0.005,mg/L,Reproduction,EnviroTox DB
63252,Carbaryl,INVERT,Daphnia magna,NA,C,NOEL,21,0.0087,mg/L,Reproduction,EnviroTox DB
63252,Carbaryl,INVERT,Daphnia magna,NA,C,NOEL,21,0.01,mg/L,Reproduction,EnviroTox DB
63252,Carbaryl,INVERT,Daphnia magna,NA,C,NOEL,63,0.01,mg/L,Reproduction,EnviroTox DB
63252,Carbaryl,INVERT,Cloeon sp,NA,A,LC50,4,0.39,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,INVERT,Lymnaea stagnalis,NA,A,LC50,2,10.7,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,INVERT,Gammarus pulex,NA,A,LC50,2,0.025,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,INVERT,Chauliodes sp,NA,A,LC50,4,0.2,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,INVERT,Chaoborus sp,NA,A,LC50,2,0.29,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,INVERT,Palaemon serratus,NA,C,NOEC,4,5e-5,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,FISH,Poecilia reticulata,NA,A,LC50,4,4.7,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,INVERT,Daphnia magna,NA,A,LC50,2,1,mg/L,Mortality,EnviroTox DB
63252,Carbaryl,INVERT,Daphnia magna,NA,A,LC50,1,2,mg/L,Mortality,EnviroTox DB
