CAS,Chem.Name,Latin.name,Effect.value,Standard.Error,Test_statistic,Strain,Test.type,Duration.h,Group
114261,Propoxur,Caenorhabditis elegans,260.311102780581,NA,EC90,CB4856,NA,NA,NEMATODE
114261,Propoxur,Caenorhabditis elegans,566.8882189255,NA,EC90,ECA248,NA,NA,NEMATODE
114261,Propoxur,Caenorhabditis elegans,233.903173211256,NA,EC90,ECA36,NA,NA,NEMATODE
114261,Propoxur,Caenorhabditis elegans,360.314376173346,NA,EC90,ECA396,NA,NA,NEMATODE
114261,Propoxur,Caenorhabditis elegans,203.46140329476,NA,EC90,MY16,NA,NA,NEMATODE
114261,Propoxur,Caenorhabditis elegans,677.701113841725,NA,EC90,PD1074,NA,NA,NEMATODE
114261,Propoxur,Caenorhabditis elegans,193.420627060295,NA,EC90,RC301,NA,NA,NEMATODE
114261,Propoxur,Caenorhabditis elegans,248.057586328105,NA,EC90,XZ1516,NA,NA,NEMATODE
100005,NA,Rodent,694,NA,LD50,NA,NA,NA,RAT
100005,NA,Rodent,664,NA,LD50,NA,NA,NA,RAT
100005,NA,Rodent,565,NA,LD50,NA,NA,NA,RAT
100005,NA,Rodent,530,NA,LD50,NA,NA,NA,RAT
100005,NA,Rodent,420,NA,LD50,NA,NA,NA,RAT
100005,NA,Rodent,294,NA,LD50,NA,NA,NA,RAT
100016,NA,Rodent,3249,NA,LD50,NA,NA,NA,RAT
100016,NA,Rodent,1410,NA,LD50,NA,NA,NA,RAT
100016,NA,Rodent,750,NA,LD50,NA,NA,NA,RAT
100027,NA,Rodent,202,NA,LD50,NA,NA,NA,RAT
100027,NA,Rodent,191,NA,LD50,NA,NA,NA,RAT
100027,NA,Rodent,170,NA,LD50,NA,NA,NA,RAT
100367,NA,Rodent,1508,NA,LD50,NA,NA,NA,RAT
100367,NA,Rodent,984,NA,LD50,NA,NA,NA,RAT
100378,NA,Rodent,1480,NA,LD50,NA,NA,NA,RAT
100378,NA,Rodent,1320,NA,LD50,NA,NA,NA,RAT
100378,NA,Rodent,1300,NA,LD50,NA,NA,NA,RAT
100403,NA,Rodent,6300,NA,LD50,NA,NA,NA,RAT
100403,NA,Rodent,2563,NA,LD50,NA,NA,NA,RAT
100403,NA,Rodent,1600,NA,LD50,NA,NA,NA,RAT
100414,NA,Rodent,5460,NA,LD50,NA,NA,NA,RAT
100414,NA,Rodent,3500,NA,LD50,NA,NA,NA,RAT
100425,NA,Rodent,2650,NA,LD50,NA,NA,NA,RAT
100425,NA,Rodent,1000,NA,LD50,NA,NA,NA,RAT
100447,NA,Rodent,1231,NA,LD50,NA,NA,NA,RAT
100447,NA,Rodent,1230,NA,LD50,NA,NA,NA,RAT
100447,NA,Rodent,560,NA,LD50,NA,NA,NA,RAT
100447,NA,Rodent,440,NA,LD50,NA,NA,NA,RAT
100527,NA,Rodent,1430,NA,LD50,NA,NA,NA,RAT
100527,NA,Rodent,1300,NA,LD50,NA,NA,NA,RAT
100618,NA,Rodent,782,NA,LD50,NA,NA,NA,RAT
100618,NA,Rodent,716,NA,LD50,NA,NA,NA,RAT
100641,NA,Rodent,1765,NA,LD50,NA,NA,NA,RAT
100641,NA,Rodent,883,NA,LD50,NA,NA,NA,RAT
100696,NA,Rodent,951,NA,LD50,NA,NA,NA,RAT
100696,NA,Rodent,673,NA,LD50,NA,NA,NA,RAT
100696,NA,Rodent,336,NA,LD50,NA,NA,NA,RAT
100743,NA,Rodent,1780,NA,LD50,NA,NA,NA,RAT
100743,NA,Rodent,1638,NA,LD50,NA,NA,NA,RAT
100970,NA,Rodent,9200,NA,LD50,NA,NA,NA,RAT
10025975,NA,Rodent,1560,NA,LD50,NA,NA,NA,RAT
10025975,NA,Rodent,4.67,NA,LD50,NA,NA,NA,RAT
10026138,NA,Rodent,660,NA,LD50,NA,NA,NA,RAT
10026138,NA,Rodent,600,NA,LD50,NA,NA,NA,RAT
1003038,NA,Rodent,383,NA,LD50,NA,NA,NA,RAT
1003038,NA,Rodent,329,NA,LD50,NA,NA,NA,RAT
1003038,NA,Rodent,289,NA,LD50,NA,NA,NA,RAT
1003038,NA,Rodent,26,NA,LD50,NA,NA,NA,RAT
1003141,NA,Rodent,1620,NA,LD50,NA,NA,NA,RAT
1003141,NA,Rodent,1460,NA,LD50,NA,NA,NA,RAT
1003141,NA,Rodent,1327,NA,LD50,NA,NA,NA,RAT
10043353,NA,Rodent,4080,NA,LD50,NA,NA,NA,RAT
10043353,NA,Rodent,3450,NA,LD50,NA,NA,NA,RAT
10043353,NA,Rodent,3160,NA,LD50,NA,NA,NA,RAT
10043353,NA,Rodent,2660,NA,LD50,NA,NA,NA,RAT
10043524,NA,Rodent,4179,NA,LD50,NA,NA,NA,RAT
10043524,NA,Rodent,3798,NA,LD50,NA,NA,NA,RAT
10048132,NA,Rodent,166,NA,LD50,NA,NA,NA,RAT
10048132,NA,Rodent,120,NA,LD50,NA,NA,NA,RAT
10049044,NA,Rodent,292,NA,LD50,NA,NA,NA,RAT
10049044,NA,Rodent,94,NA,LD50,NA,NA,NA,RAT
10049044,NA,Rodent,94,NA,LD50,NA,NA,NA,RAT
10061015,NA,Rodent,126,NA,LD50,NA,NA,NA,RAT
10061015,NA,Rodent,121,NA,LD50,NA,NA,NA,RAT
10061015,NA,Rodent,117,NA,LD50,NA,NA,NA,RAT
10061015,NA,Rodent,93,NA,LD50,NA,NA,NA,RAT
10061015,NA,Rodent,85,NA,LD50,NA,NA,NA,RAT
10061015,NA,Rodent,78,NA,LD50,NA,NA,NA,RAT
10099588,NA,Rodent,3200,NA,LD50,NA,NA,NA,RAT
10099588,NA,Rodent,2621,NA,LD50,NA,NA,NA,RAT
101020,NA,Rodent,1600,NA,LD50,NA,NA,NA,RAT
101020,NA,Rodent,444,NA,LD50,NA,NA,NA,RAT
101053,NA,Rodent,2700,NA,LD50,NA,NA,NA,RAT
101202,NA,Rodent,2000,NA,LD50,NA,NA,NA,RAT
101213,NA,Rodent,4200,NA,LD50,NA,NA,NA,RAT
101213,NA,Rodent,1200,NA,LD50,NA,NA,NA,RAT
101371,NA,Rodent,927,NA,LD50,NA,NA,NA,RAT
101371,NA,Rodent,753,NA,LD50,NA,NA,NA,RAT
101371,NA,Rodent,590,NA,LD50,NA,NA,NA,RAT
101417,NA,Rodent,2600,NA,LD50,NA,NA,NA,RAT
101417,NA,Rodent,2550,NA,LD50,NA,NA,NA,RAT
101542,NA,Rodent,847,NA,LD50,NA,NA,NA,RAT
101542,NA,Rodent,720,NA,LD50,NA,NA,NA,RAT
101542,NA,Rodent,464,NA,LD50,NA,NA,NA,RAT
101724,NA,Rodent,1620,NA,LD50,NA,NA,NA,RAT
101724,NA,Rodent,800,NA,LD50,NA,NA,NA,RAT
101724,NA,Rodent,720,NA,LD50,NA,NA,NA,RAT
101779,NA,Rodent,444,NA,LD50,NA,NA,NA,RAT
101779,NA,Rodent,351,NA,LD50,NA,NA,NA,RAT
101848,NA,Rodent,3990,NA,LD50,NA,NA,NA,RAT
101848,NA,Rodent,2830,NA,LD50,NA,NA,NA,RAT
101848,NA,Rodent,2450,NA,LD50,NA,NA,NA,RAT
101962,NA,Rodent,281,NA,LD50,NA,NA,NA,RAT
101962,NA,Rodent,271,NA,LD50,NA,NA,NA,RAT
101962,NA,Rodent,265,NA,LD50,NA,NA,NA,RAT
101962,NA,Rodent,222,NA,LD50,NA,NA,NA,RAT
101962,NA,Rodent,148,NA,LD50,NA,NA,NA,RAT
10102188,NA,Rodent,17,NA,LD50,NA,NA,NA,RAT
10102188,NA,Rodent,15,NA,LD50,NA,NA,NA,RAT
10102188,NA,Rodent,7,NA,LD50,NA,NA,NA,RAT
10108642,NA,Rodent,225,NA,LD50,NA,NA,NA,RAT
10108642,NA,Rodent,202,NA,LD50,NA,NA,NA,RAT
10108642,NA,Rodent,170,NA,LD50,NA,NA,NA,RAT
10108642,NA,Rodent,168,NA,LD50,NA,NA,NA,RAT
10108642,NA,Rodent,166,NA,LD50,NA,NA,NA,RAT
10108642,NA,Rodent,132,NA,LD50,NA,NA,NA,RAT
10108642,NA,Rodent,88,NA,LD50,NA,NA,NA,RAT
10108642,NA,Rodent,87,NA,LD50,NA,NA,NA,RAT
10124433,NA,Rodent,1330,NA,LD50,NA,NA,NA,RAT
10124433,NA,Rodent,768,NA,LD50,NA,NA,NA,RAT
10124433,NA,Rodent,424,NA,LD50,NA,NA,NA,RAT
10124433,NA,Rodent,161,NA,LD50,NA,NA,NA,RAT
101316670,NA,Rodent,6620,NA,LD50,NA,NA,NA,RAT
101316670,NA,Rodent,5800,NA,LD50,NA,NA,NA,RAT
101316670,NA,Rodent,5390,NA,LD50,NA,NA,NA,RAT
101316670,NA,Rodent,4820,NA,LD50,NA,NA,NA,RAT
101316761,NA,Rodent,6620,NA,LD50,NA,NA,NA,RAT
101316761,NA,Rodent,5390,NA,LD50,NA,NA,NA,RAT
101377473,NA,Rodent,3278,NA,LD50,NA,NA,NA,RAT
101377473,NA,Rodent,3115,NA,LD50,NA,NA,NA,RAT
101377473,NA,Rodent,2929,NA,LD50,NA,NA,NA,RAT
10141056,NA,Rodent,978,NA,LD50,NA,NA,NA,RAT
10141056,NA,Rodent,691,NA,LD50,NA,NA,NA,RAT
10141056,NA,Rodent,434,NA,LD50,NA,NA,NA,RAT
10141056,NA,Rodent,140,NA,LD50,NA,NA,NA,RAT
101795011,NA,Rodent,6620,NA,LD50,NA,NA,NA,RAT
101795011,NA,Rodent,5390,NA,LD50,NA,NA,NA,RAT
10196493,NA,Rodent,1890,NA,LD50,NA,NA,NA,RAT
10196493,NA,Rodent,1645,NA,LD50,NA,NA,NA,RAT
102067,NA,Rodent,375,NA,LD50,NA,NA,NA,RAT
102067,NA,Rodent,323,NA,LD50,NA,NA,NA,RAT
102067,NA,Rodent,111,NA,LD50,NA,NA,NA,RAT
102067,NA,Rodent,107,NA,LD50,NA,NA,NA,RAT
102249,NA,Rodent,4080,NA,LD50,NA,NA,NA,RAT
102249,NA,Rodent,3450,NA,LD50,NA,NA,NA,RAT
102363,NA,Rodent,402,NA,LD50,NA,NA,NA,RAT
102363,NA,Rodent,91,NA,LD50,NA,NA,NA,RAT
102692,NA,Rodent,96,NA,LD50,NA,NA,NA,RAT
102692,NA,Rodent,72,NA,LD50,NA,NA,NA,RAT
102716,NA,Rodent,8000,NA,LD50,NA,NA,NA,RAT
102716,NA,Rodent,5530,NA,LD50,NA,NA,NA,RAT
102818,NA,Rodent,1075,NA,LD50,NA,NA,NA,RAT
102818,NA,Rodent,1070,NA,LD50,NA,NA,NA,RAT
102829,NA,Rodent,780,NA,LD50,NA,NA,NA,RAT
102829,NA,Rodent,420,NA,LD50,NA,NA,NA,RAT
10210681,NA,Rodent,754,NA,LD50,NA,NA,NA,RAT
10210681,NA,Rodent,754,NA,LD50,NA,NA,NA,RAT
10222012,NA,Rodent,235,NA,LD50,NA,NA,NA,RAT
10222012,NA,Rodent,178,NA,LD50,NA,NA,NA,RAT
1025156,NA,Rodent,1000,NA,LD50,NA,NA,NA,RAT
1025156,NA,Rodent,812,NA,LD50,NA,NA,NA,RAT
1025156,NA,Rodent,707,NA,LD50,NA,NA,NA,RAT
10258545,NA,Rodent,4700,NA,LD50,NA,NA,NA,RAT
10258545,NA,Rodent,4300,NA,LD50,NA,NA,NA,RAT
10265926,NA,Rodent,27,NA,LD50,NA,NA,NA,RAT
10265926,NA,Rodent,16,NA,LD50,NA,NA,NA,RAT
10265926,NA,Rodent,14,NA,LD50,NA,NA,NA,RAT
10265926,NA,Rodent,11,NA,LD50,NA,NA,NA,RAT
10265926,NA,Rodent,7.5,NA,LD50,NA,NA,NA,RAT
10294265,NA,Rodent,3970,NA,LD50,NA,NA,NA,RAT
10294265,NA,Rodent,3804,NA,LD50,NA,NA,NA,RAT
10294265,NA,Rodent,3702,NA,LD50,NA,NA,NA,RAT
10294403,NA,Rodent,168,NA,LD50,NA,NA,NA,RAT
10294403,NA,Rodent,130,NA,LD50,NA,NA,NA,RAT
10294403,NA,Rodent,124,NA,LD50,NA,NA,NA,RAT
10294403,NA,Rodent,90,NA,LD50,NA,NA,NA,RAT
10294403,NA,Rodent,86,NA,LD50,NA,NA,NA,RAT
10294403,NA,Rodent,67,NA,LD50,NA,NA,NA,RAT
103117,NA,Rodent,6700,NA,LD50,NA,NA,NA,RAT
103117,NA,Rodent,5720,NA,LD50,NA,NA,NA,RAT
103117,NA,Rodent,5600,NA,LD50,NA,NA,NA,RAT
103117,NA,Rodent,4435,NA,LD50,NA,NA,NA,RAT
103173,NA,Rodent,2000,NA,LD50,NA,NA,NA,RAT
103231,NA,Rodent,9110,NA,LD50,NA,NA,NA,RAT
103231,NA,Rodent,9100,NA,LD50,NA,NA,NA,RAT
103231,NA,Rodent,5600,NA,LD50,NA,NA,NA,RAT
103344,NA,Rodent,5600,NA,LD50,NA,NA,NA,RAT
103344,NA,Rodent,4300,NA,LD50,NA,NA,NA,RAT
103377,NA,Rodent,3300,NA,LD50,NA,NA,NA,RAT
103377,NA,Rodent,2350,NA,LD50,NA,NA,NA,RAT
103377,NA,Rodent,2330,NA,LD50,NA,NA,NA,RAT
103377,NA,Rodent,1900,NA,LD50,NA,NA,NA,RAT
103377,NA,Rodent,1850,NA,LD50,NA,NA,NA,RAT
103413,NA,Rodent,5530,NA,LD50,NA,NA,NA,RAT
103413,NA,Rodent,5380,NA,LD50,NA,NA,NA,RAT
103457,NA,Rodent,5200,NA,LD50,NA,NA,NA,RAT
103457,NA,Rodent,3670,NA,LD50,NA,NA,NA,RAT
103526,NA,Rodent,4858,NA,LD50,NA,NA,NA,RAT
103526,NA,Rodent,4600,NA,LD50,NA,NA,NA,RAT
103526,NA,Rodent,4570,NA,LD50,NA,NA,NA,RAT
103639,NA,Rodent,1642,NA,LD50,NA,NA,NA,RAT
103639,NA,Rodent,1476,NA,LD50,NA,NA,NA,RAT
103639,NA,Rodent,1340,NA,LD50,NA,NA,NA,RAT
103695,NA,Rodent,1100,NA,LD50,NA,NA,NA,RAT
103695,NA,Rodent,334,NA,LD50,NA,NA,NA,RAT
103719,NA,Rodent,940,NA,LD50,NA,NA,NA,RAT
103719,NA,Rodent,800,NA,LD50,NA,NA,NA,RAT
103742,NA,Rodent,9500,NA,LD50,NA,NA,NA,RAT
103742,NA,Rodent,6061,NA,LD50,NA,NA,NA,RAT
103742,NA,Rodent,4878,NA,LD50,NA,NA,NA,RAT
103742,NA,Rodent,3842,NA,LD50,NA,NA,NA,RAT
103902,NA,Rodent,2400,NA,LD50,NA,NA,NA,RAT
103902,NA,Rodent,1944,NA,LD50,NA,NA,NA,RAT
10326417,NA,Rodent,4936,NA,LD50,NA,NA,NA,RAT
10326417,NA,Rodent,3543,NA,LD50,NA,NA,NA,RAT
1034011,NA,Rodent,2710,NA,LD50,NA,NA,NA,RAT
1034011,NA,Rodent,1960,NA,LD50,NA,NA,NA,RAT
103429909,NA,Rodent,4700,NA,LD50,NA,NA,NA,RAT
103429909,NA,Rodent,4600,NA,LD50,NA,NA,NA,RAT
103429909,NA,Rodent,4500,NA,LD50,NA,NA,NA,RAT
10361292,NA,Rodent,2150,NA,LD50,NA,NA,NA,RAT
10361292,NA,Rodent,1800,NA,LD50,NA,NA,NA,RAT
10361372,NA,Rodent,676,NA,LD50,NA,NA,NA,RAT
10361372,NA,Rodent,645,NA,LD50,NA,NA,NA,RAT
10361372,NA,Rodent,619,NA,LD50,NA,NA,NA,RAT
10361372,NA,Rodent,419,NA,LD50,NA,NA,NA,RAT
10361372,NA,Rodent,408,NA,LD50,NA,NA,NA,RAT
10361372,NA,Rodent,400,NA,LD50,NA,NA,NA,RAT
10361372,NA,Rodent,150,NA,LD50,NA,NA,NA,RAT
10361372,NA,Rodent,132,NA,LD50,NA,NA,NA,RAT
10361372,NA,Rodent,118,NA,LD50,NA,NA,NA,RAT
10361827,NA,Rodent,3200,NA,LD50,NA,NA,NA,RAT
10361827,NA,Rodent,2900,NA,LD50,NA,NA,NA,RAT
10361827,NA,Rodent,2621,NA,LD50,NA,NA,NA,RAT
10361827,NA,Rodent,981,NA,LD50,NA,NA,NA,RAT
10361838,NA,Rodent,2900,NA,LD50,NA,NA,NA,RAT
10361838,NA,Rodent,901,NA,LD50,NA,NA,NA,RAT
10361930,NA,Rodent,1650,NA,LD50,NA,NA,NA,RAT
10361930,NA,Rodent,1300,NA,LD50,NA,NA,NA,RAT
104121,NA,Rodent,4710,NA,LD50,NA,NA,NA,RAT
104121,NA,Rodent,138,NA,LD50,NA,NA,NA,RAT
104154,NA,Rodent,2480,NA,LD50,NA,NA,NA,RAT
104154,NA,Rodent,400,NA,LD50,NA,NA,NA,RAT
104552,NA,Rodent,3400,NA,LD50,NA,NA,NA,RAT
104552,NA,Rodent,2220,NA,LD50,NA,NA,NA,RAT
104552,NA,Rodent,2200,NA,LD50,NA,NA,NA,RAT
104610,NA,Rodent,9780,NA,LD50,NA,NA,NA,RAT
104610,NA,Rodent,6600,NA,LD50,NA,NA,NA,RAT
104687,NA,Rodent,3526,NA,LD50,NA,NA,NA,RAT
104687,NA,Rodent,2140,NA,LD50,NA,NA,NA,RAT
104767,NA,Rodent,3730,NA,LD50,NA,NA,NA,RAT
104767,NA,Rodent,2053,NA,LD50,NA,NA,NA,RAT
104767,NA,Rodent,2047,NA,LD50,NA,NA,NA,RAT
104789,NA,Rodent,1410,NA,LD50,NA,NA,NA,RAT
104789,NA,Rodent,830,NA,LD50,NA,NA,NA,RAT
104789,NA,Rodent,550,NA,LD50,NA,NA,NA,RAT
104789,NA,Rodent,410,NA,LD50,NA,NA,NA,RAT
104881,NA,Rodent,1602,NA,LD50,NA,NA,NA,RAT
104881,NA,Rodent,1142,NA,LD50,NA,NA,NA,RAT
104881,NA,Rodent,840,NA,LD50,NA,NA,NA,RAT
104905,NA,Rodent,1797,NA,LD50,NA,NA,NA,RAT
104905,NA,Rodent,1737,NA,LD50,NA,NA,NA,RAT
104905,NA,Rodent,1697,NA,LD50,NA,NA,NA,RAT
104905,NA,Rodent,710,NA,LD50,NA,NA,NA,RAT
104949,NA,Rodent,1400,NA,LD50,NA,NA,NA,RAT
104949,NA,Rodent,1320,NA,LD50,NA,NA,NA,RAT
10431988,NA,Rodent,4290,NA,LD50,NA,NA,NA,RAT
10431988,NA,Rodent,2740,NA,LD50,NA,NA,NA,RAT
10453868,NA,Rodent,1721,NA,LD50,NA,NA,NA,RAT
10453868,NA,Rodent,1400,NA,LD50,NA,NA,NA,RAT
10453868,NA,Rodent,1244,NA,LD50,NA,NA,NA,RAT
104653341,NA,Rodent,0.56,NA,LD50,NA,NA,NA,RAT
104653341,NA,Rodent,0.55,NA,LD50,NA,NA,NA,RAT
105135,NA,Rodent,1340,NA,LD50,NA,NA,NA,RAT
105135,NA,Rodent,1200,NA,LD50,NA,NA,NA,RAT
105395,NA,Rodent,235,NA,LD50,NA,NA,NA,RAT
105395,NA,Rodent,180,NA,LD50,NA,NA,NA,RAT
105453,NA,Rodent,3370,NA,LD50,NA,NA,NA,RAT
105453,NA,Rodent,3228,NA,LD50,NA,NA,NA,RAT
105453,NA,Rodent,3000,NA,LD50,NA,NA,NA,RAT
105453,NA,Rodent,2580,NA,LD50,NA,NA,NA,RAT
105602,NA,Rodent,1876,NA,LD50,NA,NA,NA,RAT
105602,NA,Rodent,1600,NA,LD50,NA,NA,NA,RAT
105602,NA,Rodent,1475,NA,LD50,NA,NA,NA,RAT
105602,NA,Rodent,1210,NA,LD50,NA,NA,NA,RAT
105602,NA,Rodent,1200,NA,LD50,NA,NA,NA,RAT
105679,NA,Rodent,3200,NA,LD50,NA,NA,NA,RAT
105679,NA,Rodent,2300,NA,LD50,NA,NA,NA,RAT
105680,NA,Rodent,6924,NA,LD50,NA,NA,NA,RAT
105680,NA,Rodent,4324,NA,LD50,NA,NA,NA,RAT
105680,NA,Rodent,4000,NA,LD50,NA,NA,NA,RAT
10508095,NA,Rodent,1700,NA,LD50,NA,NA,NA,RAT
10543574,NA,Rodent,7940,NA,LD50,NA,NA,NA,RAT
105512069,NA,Rodent,2271,NA,LD50,NA,NA,NA,RAT
105512069,NA,Rodent,2240,NA,LD50,NA,NA,NA,RAT
105512069,NA,Rodent,2231,NA,LD50,NA,NA,NA,RAT
105512069,NA,Rodent,1392,NA,LD50,NA,NA,NA,RAT
10563298,NA,Rodent,1907,NA,LD50,NA,NA,NA,RAT
10563298,NA,Rodent,1669,NA,LD50,NA,NA,NA,RAT
10563298,NA,Rodent,1545,NA,LD50,NA,NA,NA,RAT
10584982,NA,Rodent,4439,NA,LD50,NA,NA,NA,RAT
10584982,NA,Rodent,2755,NA,LD50,NA,NA,NA,RAT
10584982,NA,Rodent,758,NA,LD50,NA,NA,NA,RAT
10584982,NA,Rodent,615,NA,LD50,NA,NA,NA,RAT
10584982,NA,Rodent,510,NA,LD50,NA,NA,NA,RAT
10584982,NA,Rodent,396,NA,LD50,NA,NA,NA,RAT
10588019,NA,Rodent,168,NA,LD50,NA,NA,NA,RAT
10588019,NA,Rodent,130,NA,LD50,NA,NA,NA,RAT
10588019,NA,Rodent,124,NA,LD50,NA,NA,NA,RAT
10588019,NA,Rodent,90,NA,LD50,NA,NA,NA,RAT
10588019,NA,Rodent,86,NA,LD50,NA,NA,NA,RAT
10588019,NA,Rodent,67,NA,LD50,NA,NA,NA,RAT
10595605,NA,Rodent,1895,NA,LD50,NA,NA,NA,RAT
10595605,NA,Rodent,1673,NA,LD50,NA,NA,NA,RAT
10595605,NA,Rodent,1459,NA,LD50,NA,NA,NA,RAT
106207,NA,Rodent,1640,NA,LD50,NA,NA,NA,RAT
106207,NA,Rodent,1149,NA,LD50,NA,NA,NA,RAT
106207,NA,Rodent,1008,NA,LD50,NA,NA,NA,RAT
106207,NA,Rodent,847,NA,LD50,NA,NA,NA,RAT
106230,NA,Rodent,2872,NA,LD50,NA,NA,NA,RAT
106230,NA,Rodent,2555,NA,LD50,NA,NA,NA,RAT
106230,NA,Rodent,2423,NA,LD50,NA,NA,NA,RAT
106230,NA,Rodent,2150,NA,LD50,NA,NA,NA,RAT
106263,NA,Rodent,6800,NA,LD50,NA,NA,NA,RAT
106263,NA,Rodent,4895,NA,LD50,NA,NA,NA,RAT
106423,NA,Rodent,6631,NA,LD50,NA,NA,NA,RAT
106423,NA,Rodent,4300,NA,LD50,NA,NA,NA,RAT
106423,NA,Rodent,3523,NA,LD50,NA,NA,NA,RAT
106434,NA,Rodent,2273,NA,LD50,NA,NA,NA,RAT
106434,NA,Rodent,2100,NA,LD50,NA,NA,NA,RAT
106445,NA,Rodent,1800,NA,LD50,NA,NA,NA,RAT
106445,NA,Rodent,207,NA,LD50,NA,NA,NA,RAT
106467,NA,Rodent,3863,NA,LD50,NA,NA,NA,RAT
106467,NA,Rodent,3790,NA,LD50,NA,NA,NA,RAT
106478,NA,Rodent,340,NA,LD50,NA,NA,NA,RAT
106478,NA,Rodent,310,NA,LD50,NA,NA,NA,RAT
106489,NA,Rodent,1258,NA,LD50,NA,NA,NA,RAT
106489,NA,Rodent,988,NA,LD50,NA,NA,NA,RAT
106489,NA,Rodent,670,NA,LD50,NA,NA,NA,RAT
106490,NA,Rodent,656,NA,LD50,NA,NA,NA,RAT
106490,NA,Rodent,336,NA,LD50,NA,NA,NA,RAT
106514,NA,Rodent,130,NA,LD50,NA,NA,NA,RAT
106514,NA,Rodent,100,NA,LD50,NA,NA,NA,RAT
106514,NA,Rodent,5.6,NA,LD50,NA,NA,NA,RAT
106638,NA,Rodent,7070,NA,LD50,NA,NA,NA,RAT
106638,NA,Rodent,4895,NA,LD50,NA,NA,NA,RAT
106752,NA,Rodent,1650,NA,LD50,NA,NA,NA,RAT
106752,NA,Rodent,389,NA,LD50,NA,NA,NA,RAT
106876,NA,Rodent,2800,NA,LD50,NA,NA,NA,RAT
106876,NA,Rodent,2130,NA,LD50,NA,NA,NA,RAT
106887,NA,Rodent,1170,NA,LD50,NA,NA,NA,RAT
106887,NA,Rodent,900,NA,LD50,NA,NA,NA,RAT
106898,NA,Rodent,282,NA,LD50,NA,NA,NA,RAT
106898,NA,Rodent,218,NA,LD50,NA,NA,NA,RAT
106898,NA,Rodent,210,NA,LD50,NA,NA,NA,RAT
106898,NA,Rodent,175,NA,LD50,NA,NA,NA,RAT
106898,NA,Rodent,90,NA,LD50,NA,NA,NA,RAT
106898,NA,Rodent,40,NA,LD50,NA,NA,NA,RAT
106901,NA,Rodent,210,NA,LD50,NA,NA,NA,RAT
106901,NA,Rodent,150,NA,LD50,NA,NA,NA,RAT
106912,NA,Rodent,597,NA,LD50,NA,NA,NA,RAT
106912,NA,Rodent,290,NA,LD50,NA,NA,NA,RAT
106923,NA,Rodent,1746,NA,LD50,NA,NA,NA,RAT
106923,NA,Rodent,1600,NA,LD50,NA,NA,NA,RAT
106923,NA,Rodent,1164,NA,LD50,NA,NA,NA,RAT
106923,NA,Rodent,830,NA,LD50,NA,NA,NA,RAT
106934,NA,Rodent,420,NA,LD50,NA,NA,NA,RAT
106934,NA,Rodent,146,NA,LD50,NA,NA,NA,RAT
106934,NA,Rodent,140,NA,LD50,NA,NA,NA,RAT
106934,NA,Rodent,117,NA,LD50,NA,NA,NA,RAT
106934,NA,Rodent,110,NA,LD50,NA,NA,NA,RAT
106934,NA,Rodent,108,NA,LD50,NA,NA,NA,RAT
106934,NA,Rodent,79,NA,LD50,NA,NA,NA,RAT
106934,NA,Rodent,55,NA,LD50,NA,NA,NA,RAT
106392125,NA,Rodent,9380,NA,LD50,NA,NA,NA,RAT
106392125,NA,Rodent,2300,NA,LD50,NA,NA,NA,RAT
1065336915,NA,Rodent,3230,NA,LD50,NA,NA,NA,RAT
1065336915,NA,Rodent,3125,NA,LD50,NA,NA,NA,RAT
1066337,NA,Rodent,1576,NA,LD50,NA,NA,NA,RAT
1066337,NA,Rodent,1470,NA,LD50,NA,NA,NA,RAT
1067534,NA,Rodent,2960,NA,LD50,NA,NA,NA,RAT
106797539,NA,Rodent,4032,NA,LD50,NA,NA,NA,RAT
106797539,NA,Rodent,3198,NA,LD50,NA,NA,NA,RAT
106797539,NA,Rodent,2098,NA,LD50,NA,NA,NA,RAT
107028,NA,Rodent,26,NA,LD50,NA,NA,NA,RAT
107028,NA,Rodent,12,NA,LD50,NA,NA,NA,RAT
107028,NA,Rodent,10,NA,LD50,NA,NA,NA,RAT
107039,NA,Rodent,1790,NA,LD50,NA,NA,NA,RAT
107039,NA,Rodent,1730,NA,LD50,NA,NA,NA,RAT
107051,NA,Rodent,460,NA,LD50,NA,NA,NA,RAT
107051,NA,Rodent,455,NA,LD50,NA,NA,NA,RAT
107051,NA,Rodent,435,NA,LD50,NA,NA,NA,RAT
107051,NA,Rodent,425,NA,LD50,NA,NA,NA,RAT
107051,NA,Rodent,419,NA,LD50,NA,NA,NA,RAT
107051,NA,Rodent,379,NA,LD50,NA,NA,NA,RAT
107051,NA,Rodent,293,NA,LD50,NA,NA,NA,RAT
107051,NA,Rodent,275,NA,LD50,NA,NA,NA,RAT
107073,NA,Rodent,71,NA,LD50,NA,NA,NA,RAT
107073,NA,Rodent,58,NA,LD50,NA,NA,NA,RAT
107108,NA,Rodent,570,NA,LD50,NA,NA,NA,RAT
107108,NA,Rodent,370,NA,LD50,NA,NA,NA,RAT
107119,NA,Rodent,106,NA,LD50,NA,NA,NA,RAT
107119,NA,Rodent,102,NA,LD50,NA,NA,NA,RAT
107131,NA,Rodent,93,NA,LD50,NA,NA,NA,RAT
107131,NA,Rodent,78,NA,LD50,NA,NA,NA,RAT
107153,NA,Rodent,1200,NA,LD50,NA,NA,NA,RAT
107153,NA,Rodent,893,NA,LD50,NA,NA,NA,RAT
107153,NA,Rodent,866,NA,LD50,NA,NA,NA,RAT
